epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
747,8329.89,0.39129,0.28326,0.83589,0.99882,1,0.995,0.98705,0.22684,0.16656,0.78013,0.000247297,0.000247297,0.000247297
748,8340.93,0.39567,0.28924,0.84547,0.99889,1,0.995,0.98579,0.22871,0.16574,0.78022,0.000246139,0.000246139,0.000246139
749,8351.88,0.38483,0.28616,0.83367,0.99898,1,0.995,0.9868,0.22497,0.1635,0.78004,0.000244981,0.000244981,0.000244981
750,8362.91,0.39848,0.30407,0.84902,0.99898,1,0.995,0.98732,0.2244,0.16392,0.77994,0.000243824,0.000243824,0.000243824
751,8373.91,0.38312,0.28124,0.83369,0.99892,1,0.995,0.9878,0.22417,0.16553,0.77974,0.000242666,0.000242666,0.000242666
752,8384.9,0.40222,0.29776,0.84748,0.9988,1,0.995,0.98828,0.22021,0.16351,0.77892,0.000241508,0.000241508,0.000241508
753,8395.85,0.36723,0.27539,0.83314,0.99884,1,0.995,0.98841,0.22373,0.16508,0.77926,0.00024035,0.00024035,0.00024035
754,8406.86,0.40378,0.29876,0.84552,0.99881,1,0.995,0.98734,0.22714,0.16368,0.77989,0.000239192,0.000239192,0.000239192
755,8417.89,0.40855,0.29998,0.83149,0.99871,1,0.995,0.98809,0.22359,0.16229,0.77969,0.000238035,0.000238035,0.000238035
756,8428.94,0.4159,0.30657,0.84962,0.99857,1,0.995,0.98852,0.22269,0.16117,0.77994,0.000236877,0.000236877,0.000236877
757,8439.94,0.39928,0.29865,0.85151,0.99869,1,0.995,0.98721,0.22087,0.16304,0.77964,0.000235719,0.000235719,0.000235719
758,8450.9,0.42565,0.3186,0.87465,0.99855,1,0.995,0.98601,0.228,0.16545,0.7809,0.000234561,0.000234561,0.000234561
759,8461.89,0.38357,0.29243,0.84695,0.99844,1,0.995,0.98713,0.22668,0.16467,0.78096,0.000233404,0.000233404,0.000233404
760,8472.9,0.40413,0.30897,0.8452,0.99848,1,0.995,0.98441,0.22988,0.1647,0.78125,0.000232246,0.000232246,0.000232246
761,8483.92,0.39007,0.29617,0.84086,0.99853,1,0.995,0.98666,0.22527,0.16342,0.78109,0.000231088,0.000231088,0.000231088
762,8494.96,0.3895,0.28743,0.8377,0.99859,1,0.995,0.98547,0.22231,0.16104,0.78048,0.00022993,0.00022993,0.00022993
763,8506.04,0.40002,0.29696,0.8468,0.99868,1,0.995,0.98857,0.21801,0.15983,0.77992,0.000228772,0.000228772,0.000228772
764,8517.09,0.38957,0.29038,0.8435,0.99867,1,0.995,0.98728,0.2199,0.15945,0.77996,0.000227615,0.000227615,0.000227615
765,8528.06,0.37951,0.28502,0.83821,0.99857,1,0.995,0.98689,0.22111,0.15904,0.7798,0.000226457,0.000226457,0.000226457
766,8539.18,0.36999,0.28276,0.82584,0.99821,1,0.995,0.98896,0.21817,0.15932,0.77962,0.000225299,0.000225299,0.000225299
767,8550.14,0.38759,0.28778,0.84125,0.99782,1,0.995,0.98612,0.21877,0.1592,0.77988,0.000224141,0.000224141,0.000224141
768,8561.07,0.39534,0.29541,0.83593,0.99799,1,0.995,0.98839,0.21639,0.15928,0.77936,0.000222984,0.000222984,0.000222984
769,8572.05,0.39802,0.29971,0.84086,0.99822,1,0.995,0.98953,0.21634,0.16031,0.77919,0.000221826,0.000221826,0.000221826
770,8583.12,0.36693,0.27665,0.83404,0.99852,1,0.995,0.98799,0.22059,0.16088,0.77975,0.000220668,0.000220668,0.000220668
771,8594.12,0.3798,0.27913,0.83671,0.99865,1,0.995,0.98838,0.22003,0.16121,0.7797,0.00021951,0.00021951,0.00021951
772,8605.19,0.38669,0.2771,0.83573,0.99864,1,0.995,0.98902,0.21188,0.15971,0.77871,0.000218352,0.000218352,0.000218352
773,8616.18,0.37826,0.2904,0.83525,0.99877,1,0.995,0.98933,0.21424,0.16032,0.77903,0.000217195,0.000217195,0.000217195
774,8627.26,0.39612,0.29424,0.84705,0.99882,1,0.995,0.98879,0.21691,0.15904,0.77939,0.000216037,0.000216037,0.000216037
775,8638.27,0.4073,0.29918,0.85777,0.99877,1,0.995,0.98997,0.21914,0.1602,0.77979,0.000214879,0.000214879,0.000214879
776,8649.37,0.39942,0.29751,0.84262,0.99897,1,0.995,0.98899,0.22639,0.16113,0.78127,0.000213721,0.000213721,0.000213721
777,8660.32,0.37804,0.28786,0.838,0.99893,1,0.995,0.98787,0.22685,0.16025,0.78135,0.000212564,0.000212564,0.000212564
778,8671.33,0.39363,0.29553,0.84167,0.99893,1,0.995,0.9861,0.2239,0.15973,0.78097,0.000211406,0.000211406,0.000211406
779,8682.35,0.39078,0.29368,0.84348,0.99887,1,0.995,0.98764,0.2178,0.15922,0.77979,0.000210248,0.000210248,0.000210248
780,8693.38,0.37504,0.27927,0.83538,0.99885,1,0.995,0.98786,0.21784,0.1597,0.77962,0.00020909,0.00020909,0.00020909
781,8704.37,0.38614,0.28587,0.8288,0.99884,1,0.995,0.98967,0.21521,0.15876,0.77958,0.000207932,0.000207932,0.000207932
782,8715.41,0.37278,0.27802,0.83053,0.99875,1,0.995,0.98793,0.21531,0.15943,0.7793,0.000206775,0.000206775,0.000206775
783,8726.4,0.3862,0.28337,0.83716,0.99891,1,0.995,0.98915,0.21119,0.15876,0.77878,0.000205617,0.000205617,0.000205617
784,8737.46,0.38098,0.27946,0.84538,0.99895,1,0.995,0.9905,0.21324,0.15935,0.77914,0.000204459,0.000204459,0.000204459
785,8748.48,0.40379,0.29834,0.85424,0.99885,1,0.995,0.99113,0.21237,0.16013,0.77892,0.000203301,0.000203301,0.000203301
786,8759.56,0.36261,0.26082,0.84838,0.99876,1,0.995,0.99066,0.21099,0.15947,0.77839,0.000202144,0.000202144,0.000202144
787,8770.53,0.38054,0.28182,0.83722,0.99883,1,0.995,0.99043,0.21227,0.15619,0.7782,0.000200986,0.000200986,0.000200986
788,8781.85,0.37743,0.28181,0.84594,0.99889,1,0.995,0.99042,0.21177,0.15703,0.778,0.000199828,0.000199828,0.000199828
789,8792.94,0.37992,0.28873,0.8407,0.99889,1,0.995,0.99162,0.20927,0.15742,0.77772,0.00019867,0.00019867,0.00019867
790,8804.12,0.3631,0.27583,0.8336,0.99889,1,0.995,0.99169,0.20884,0.15669,0.7775,0.000197512,0.000197512,0.000197512
791,8815.35,0.36282,0.27668,0.83533,0.99892,1,0.995,0.98992,0.20895,0.15726,0.77739,0.000196355,0.000196355,0.000196355
792,8826.7,0.37042,0.27925,0.83537,0.99879,1,0.995,0.9896,0.21288,0.15772,0.77796,0.000195197,0.000195197,0.000195197
793,8837.69,0.39342,0.2947,0.84799,0.9987,1,0.995,0.99042,0.21181,0.15762,0.77804,0.000194039,0.000194039,0.000194039
794,8848.76,0.40301,0.30493,0.83421,0.99866,1,0.995,0.98966,0.21695,0.15986,0.77888,0.000192881,0.000192881,0.000192881
795,8859.78,0.38621,0.29331,0.83579,0.99865,1,0.995,0.99062,0.21785,0.16089,0.77911,0.000191724,0.000191724,0.000191724
796,8870.83,0.36856,0.28274,0.84209,0.99873,1,0.995,0.98965,0.21961,0.16096,0.77949,0.000190566,0.000190566,0.000190566
797,8881.79,0.36377,0.27797,0.83268,0.99877,1,0.995,0.98894,0.21963,0.1609,0.77945,0.000189408,0.000189408,0.000189408
798,8892.73,0.39764,0.2895,0.8427,0.99874,1,0.995,0.99035,0.21624,0.15919,0.7789,0.00018825,0.00018825,0.00018825
799,8903.73,0.38092,0.28012,0.84699,0.99867,1,0.995,0.98822,0.21624,0.16023,0.77865,0.000187092,0.000187092,0.000187092
800,8914.7,0.37604,0.28966,0.84115,0.99869,1,0.995,0.98914,0.217,0.15844,0.77891,0.000185935,0.000185935,0.000185935
801,8925.69,0.37886,0.28458,0.84064,0.99881,1,0.995,0.98979,0.21272,0.15799,0.77818,0.000184777,0.000184777,0.000184777
802,8936.74,0.38769,0.29003,0.84404,0.99894,1,0.995,0.98943,0.21014,0.15664,0.77801,0.000183619,0.000183619,0.000183619
803,8947.82,0.38053,0.29162,0.84087,0.99896,1,0.995,0.99037,0.21005,0.15627,0.77798,0.000182461,0.000182461,0.000182461
804,8958.78,0.37354,0.26901,0.83596,0.99901,1,0.995,0.9905,0.21286,0.15489,0.77807,0.000181304,0.000181304,0.000181304
805,8969.8,0.38707,0.28748,0.83974,0.99904,1,0.995,0.98868,0.21442,0.15646,0.7789,0.000180146,0.000180146,0.000180146
806,8980.84,0.36904,0.28211,0.8337,0.99906,1,0.995,0.98902,0.21308,0.15593,0.77827,0.000178988,0.000178988,0.000178988
807,8991.84,0.38199,0.30503,0.84672,0.99905,1,0.995,0.99077,0.21307,0.15688,0.77796,0.00017783,0.00017783,0.00017783
808,9002.87,0.35909,0.27328,0.83088,0.99898,1,0.995,0.98867,0.21182,0.15707,0.77776,0.000176672,0.000176672,0.000176672
809,9013.88,0.37831,0.28798,0.84477,0.9989,1,0.995,0.98798,0.21411,0.15785,0.77794,0.000175515,0.000175515,0.000175515
810,9024.85,0.37305,0.27609,0.84674,0.99879,1,0.995,0.98896,0.2141,0.15633,0.77783,0.000174357,0.000174357,0.000174357
811,9035.76,0.38169,0.28424,0.83125,0.99857,1,0.995,0.98925,0.2118,0.15596,0.77779,0.000173199,0.000173199,0.000173199
812,9046.7,0.34569,0.26033,0.83677,0.99848,1,0.995,0.9904,0.21066,0.15573,0.77777,0.000172041,0.000172041,0.000172041
813,9057.65,0.36719,0.27781,0.83633,0.99859,1,0.995,0.99066,0.20965,0.15482,0.77814,0.000170883,0.000170883,0.000170883
814,9068.62,0.37521,0.27697,0.83159,0.99874,1,0.995,0.98989,0.21032,0.15498,0.77859,0.000169726,0.000169726,0.000169726
815,9079.54,0.37615,0.28635,0.83345,0.99892,1,0.995,0.98946,0.2064,0.15522,0.77798,0.000168568,0.000168568,0.000168568
816,9090.5,0.35926,0.27368,0.83306,0.999,1,0.995,0.98945,0.21036,0.15504,0.77836,0.00016741,0.00016741,0.00016741
817,9101.35,0.36103,0.27607,0.8415,0.99896,1,0.995,0.99105,0.21551,0.15503,0.77869,0.000166252,0.000166252,0.000166252
818,9112.34,0.37538,0.27743,0.84511,0.99902,1,0.995,0.99266,0.21267,0.15525,0.77812,0.000165095,0.000165095,0.000165095
819,9123.33,0.35852,0.26581,0.83207,0.99888,1,0.995,0.99249,0.20994,0.15424,0.7778,0.000163937,0.000163937,0.000163937
820,9134.3,0.35849,0.2714,0.83603,0.99881,1,0.995,0.99134,0.20623,0.15351,0.77724,0.000162779,0.000162779,0.000162779
821,9145.2,0.37104,0.28668,0.83483,0.99883,1,0.995,0.99091,0.20103,0.15055,0.77646,0.000161621,0.000161621,0.000161621
822,9156.16,0.3666,0.28542,0.84024,0.99891,1,0.995,0.99172,0.2004,0.15124,0.77636,0.000160463,0.000160463,0.000160463
823,9167.06,0.36257,0.26706,0.82711,0.99898,1,0.995,0.99114,0.20307,0.15057,0.77673,0.000159306,0.000159306,0.000159306
824,9178.02,0.37713,0.28341,0.84317,0.99903,1,0.995,0.98963,0.20458,0.15159,0.77688,0.000158148,0.000158148,0.000158148
825,9188.87,0.36758,0.28106,0.82793,0.99899,1,0.995,0.98994,0.20223,0.15036,0.77653,0.00015699,0.00015699,0.00015699
826,9199.84,0.36079,0.278,0.84195,0.99892,1,0.995,0.9901,0.2003,0.1503,0.77653,0.000155832,0.000155832,0.000155832
827,9210.8,0.37519,0.28186,0.84075,0.99894,1,0.995,0.9908,0.19867,0.15056,0.77615,0.000154675,0.000154675,0.000154675
828,9221.79,0.35825,0.27507,0.83514,0.99903,1,0.995,0.99215,0.201,0.15132,0.77617,0.000153517,0.000153517,0.000153517
829,9232.73,0.36345,0.28193,0.85094,0.99899,1,0.995,0.99365,0.20038,0.1515,0.77599,0.000152359,0.000152359,0.000152359
830,9243.68,0.34749,0.26052,0.81945,0.99904,1,0.995,0.99304,0.19599,0.14981,0.77525,0.000151201,0.000151201,0.000151201
831,9254.71,0.37299,0.28419,0.83238,0.99907,1,0.995,0.99306,0.19681,0.15065,0.77532,0.000150043,0.000150043,0.000150043
832,9265.66,0.36919,0.28541,0.83458,0.99905,1,0.995,0.99154,0.20014,0.15134,0.77563,0.000148886,0.000148886,0.000148886
833,9276.49,0.37068,0.28398,0.84886,0.99899,1,0.995,0.99028,0.20093,0.15128,0.77584,0.000147728,0.000147728,0.000147728
834,9287.42,0.37025,0.27712,0.82862,0.9989,1,0.995,0.99114,0.19856,0.15253,0.77534,0.00014657,0.00014657,0.00014657
835,9298.35,0.3704,0.28015,0.84422,0.99887,1,0.995,0.99135,0.20063,0.15206,0.77547,0.000145412,0.000145412,0.000145412
836,9309.27,0.35367,0.28163,0.83851,0.99888,1,0.995,0.98981,0.20145,0.15163,0.7759,0.000144255,0.000144255,0.000144255
837,9320.19,0.34676,0.2758,0.83078,0.99889,1,0.995,0.99073,0.19895,0.15054,0.77575,0.000143097,0.000143097,0.000143097
838,9331.17,0.35288,0.27165,0.83125,0.99883,1,0.995,0.9915,0.19789,0.15118,0.77545,0.000141939,0.000141939,0.000141939
839,9342.14,0.35247,0.2641,0.83165,0.99873,1,0.995,0.99221,0.1967,0.15029,0.77554,0.000140781,0.000140781,0.000140781
840,9353.06,0.35611,0.27116,0.83105,0.99855,1,0.995,0.99187,0.1959,0.14847,0.77544,0.000139623,0.000139623,0.000139623
841,9363.96,0.37087,0.27946,0.83911,0.99849,1,0.995,0.99172,0.20128,0.15201,0.77602,0.000138466,0.000138466,0.000138466
842,9374.88,0.36342,0.27108,0.83695,0.99844,1,0.995,0.99183,0.20457,0.15378,0.77636,0.000137308,0.000137308,0.000137308
843,9385.84,0.37437,0.28174,0.84759,0.99849,1,0.995,0.99157,0.20245,0.1523,0.7762,0.00013615,0.00013615,0.00013615
844,9396.78,0.35185,0.26448,0.83152,0.99864,1,0.995,0.99276,0.19917,0.15162,0.77585,0.000134992,0.000134992,0.000134992
845,9407.66,0.35718,0.27771,0.82818,0.99878,1,0.995,0.99334,0.19837,0.15206,0.77579,0.000133835,0.000133835,0.000133835
846,9418.66,0.3786,0.28111,0.83938,0.99883,1,0.995,0.99314,0.19737,0.15129,0.7757,0.000132677,0.000132677,0.000132677
847,9429.62,0.36125,0.27438,0.83669,0.99885,1,0.995,0.99363,0.19756,0.15049,0.77591,0.000131519,0.000131519,0.000131519
848,9440.59,0.34575,0.25474,0.82828,0.99889,1,0.995,0.99098,0.19803,0.15117,0.77595,0.000130361,0.000130361,0.000130361
849,9451.59,0.35223,0.26233,0.82995,0.99888,1,0.995,0.99095,0.19926,0.15074,0.77619,0.000129203,0.000129203,0.000129203
850,9462.56,0.35909,0.27328,0.83019,0.99885,1,0.995,0.99154,0.1965,0.15063,0.7758,0.000128046,0.000128046,0.000128046
851,9473.53,0.35863,0.27457,0.83446,0.99871,1,0.995,0.99135,0.19603,0.15056,0.77566,0.000126888,0.000126888,0.000126888
852,9484.44,0.36442,0.27099,0.83478,0.99855,1,0.995,0.99118,0.19357,0.14909,0.77545,0.00012573,0.00012573,0.00012573
853,9495.32,0.3369,0.26054,0.82985,0.99842,1,0.995,0.99072,0.19341,0.14888,0.77543,0.000124572,0.000124572,0.000124572
854,9506.24,0.35217,0.27181,0.83412,0.99816,1,0.995,0.99177,0.19299,0.14906,0.77543,0.000123415,0.000123415,0.000123415
855,9517.18,0.36713,0.27677,0.8244,0.998,1,0.995,0.99245,0.19268,0.14943,0.77519,0.000122257,0.000122257,0.000122257
856,9528.09,0.34069,0.26975,0.81534,0.99811,1,0.995,0.99179,0.19281,0.14986,0.77528,0.000121099,0.000121099,0.000121099
857,9539.06,0.34946,0.26496,0.83874,0.9981,1,0.995,0.99156,0.19362,0.1506,0.77527,0.000119941,0.000119941,0.000119941
858,9550.07,0.35555,0.2726,0.82654,0.99809,1,0.995,0.99244,0.19428,0.14962,0.77553,0.000118783,0.000118783,0.000118783
859,9561.03,0.34397,0.26334,0.82351,0.99815,1,0.995,0.99296,0.19491,0.14939,0.77548,0.000117626,0.000117626,0.000117626
860,9572.03,0.34518,0.25728,0.82733,0.99823,1,0.995,0.99329,0.19314,0.15002,0.77516,0.000116468,0.000116468,0.000116468
861,9583.01,0.33667,0.25137,0.82033,0.99835,1,0.995,0.99249,0.18978,0.14873,0.77475,0.00011531,0.00011531,0.00011531
862,9593.94,0.35847,0.27497,0.83364,0.99846,1,0.995,0.99261,0.18958,0.14947,0.7746,0.000114152,0.000114152,0.000114152
863,9604.86,0.35601,0.27294,0.83685,0.99846,1,0.995,0.99253,0.18801,0.14844,0.77441,0.000112995,0.000112995,0.000112995
864,9616.15,0.36397,0.28231,0.84856,0.9984,1,0.995,0.99226,0.19119,0.14889,0.77459,0.000111837,0.000111837,0.000111837
865,9627.26,0.35849,0.27478,0.83734,0.99834,1,0.995,0.99224,0.19093,0.14948,0.77454,0.000110679,0.000110679,0.000110679
866,9638.47,0.35566,0.2655,0.82458,0.99819,1,0.995,0.99227,0.19261,0.14906,0.77472,0.000109521,0.000109521,0.000109521
867,9649.66,0.34466,0.26337,0.83276,0.99819,1,0.995,0.99334,0.19137,0.14836,0.77477,0.000108363,0.000108363,0.000108363
868,9660.81,0.36475,0.26591,0.83673,0.99833,1,0.995,0.99294,0.19287,0.14986,0.77512,0.000107206,0.000107206,0.000107206
869,9671.94,0.33173,0.25109,0.82449,0.99843,1,0.995,0.99236,0.1916,0.14961,0.77507,0.000106048,0.000106048,0.000106048
870,9683.14,0.35362,0.27499,0.8366,0.99852,1,0.995,0.99272,0.19147,0.14962,0.77502,0.00010489,0.00010489,0.00010489
871,9694.31,0.35233,0.26703,0.83408,0.99862,1,0.995,0.9922,0.18927,0.15008,0.77497,0.000103732,0.000103732,0.000103732
872,9705.53,0.328,0.25119,0.82293,0.99859,1,0.995,0.99118,0.1898,0.14983,0.77496,0.000102575,0.000102575,0.000102575
873,9716.57,0.34086,0.26316,0.83541,0.99863,1,0.995,0.99148,0.18873,0.14815,0.77483,0.000101417,0.000101417,0.000101417
874,9727.7,0.33268,0.25969,0.82264,0.99871,1,0.995,0.99219,0.18817,0.14816,0.77469,0.000100259,0.000100259,0.000100259
875,9738.88,0.36038,0.27637,0.84271,0.99874,1,0.995,0.99274,0.18531,0.14667,0.77442,9.91012e-05,9.91012e-05,9.91012e-05
876,9749.99,0.35731,0.26866,0.83349,0.99874,1,0.995,0.99339,0.18596,0.14711,0.77446,9.79434e-05,9.79434e-05,9.79434e-05
877,9760.99,0.35508,0.25947,0.82407,0.99879,1,0.995,0.99366,0.18558,0.14643,0.77443,9.67856e-05,9.67856e-05,9.67856e-05
878,9772.18,0.34795,0.2632,0.82396,0.99883,1,0.995,0.99392,0.18524,0.14587,0.77426,9.56279e-05,9.56279e-05,9.56279e-05
879,9783.43,0.33806,0.25805,0.82949,0.99881,1,0.995,0.99349,0.18416,0.14617,0.77418,9.44701e-05,9.44701e-05,9.44701e-05
880,9794.53,0.34706,0.2574,0.82051,0.99877,1,0.995,0.99362,0.18495,0.14641,0.77403,9.33123e-05,9.33123e-05,9.33123e-05
881,9805.67,0.34944,0.26691,0.82924,0.9987,1,0.995,0.99382,0.18597,0.14571,0.77409,9.21545e-05,9.21545e-05,9.21545e-05
882,9816.83,0.34885,0.26641,0.8426,0.99856,1,0.995,0.99344,0.18382,0.14457,0.77387,9.09967e-05,9.09967e-05,9.09967e-05
883,9828,0.35238,0.28468,0.84344,0.99852,1,0.995,0.99435,0.18241,0.1448,0.77369,8.9839e-05,8.9839e-05,8.9839e-05
884,9839.25,0.34943,0.2676,0.83555,0.99868,1,0.995,0.99268,0.18477,0.14617,0.77394,8.86812e-05,8.86812e-05,8.86812e-05
885,9850.29,0.34124,0.27038,0.83181,0.99867,1,0.995,0.99335,0.18612,0.14665,0.77398,8.75234e-05,8.75234e-05,8.75234e-05
886,9861.42,0.35425,0.28319,0.84706,0.99864,1,0.995,0.99434,0.18307,0.14603,0.77335,8.63656e-05,8.63656e-05,8.63656e-05
887,9872.62,0.34919,0.26202,0.82995,0.99865,1,0.995,0.99472,0.18398,0.14646,0.77347,8.52079e-05,8.52079e-05,8.52079e-05
888,9883.73,0.36009,0.27585,0.84658,0.99868,1,0.995,0.99434,0.18415,0.14537,0.7737,8.40501e-05,8.40501e-05,8.40501e-05
889,9894.83,0.34254,0.25442,0.83152,0.9987,1,0.995,0.99425,0.18256,0.14533,0.7737,8.28923e-05,8.28923e-05,8.28923e-05
890,9905.92,0.35147,0.26074,0.83418,0.99868,1,0.995,0.99419,0.1815,0.14468,0.77381,8.17345e-05,8.17345e-05,8.17345e-05
891,9917.01,0.33764,0.25539,0.8407,0.99871,1,0.995,0.99455,0.18263,0.14494,0.77387,8.05767e-05,8.05767e-05,8.05767e-05
892,9928.14,0.3376,0.25842,0.82828,0.9988,1,0.995,0.99429,0.18093,0.14481,0.77377,7.9419e-05,7.9419e-05,7.9419e-05
893,9939.21,0.32526,0.24855,0.82124,0.99884,1,0.995,0.9941,0.18138,0.14517,0.77373,7.82612e-05,7.82612e-05,7.82612e-05
894,9950.39,0.33747,0.25918,0.83333,0.99889,1,0.995,0.99476,0.18073,0.14591,0.77367,7.71034e-05,7.71034e-05,7.71034e-05
895,9961.59,0.34706,0.26002,0.82966,0.99893,1,0.995,0.99438,0.1823,0.14466,0.77381,7.59456e-05,7.59456e-05,7.59456e-05
896,9972.76,0.33644,0.24968,0.83365,0.99894,1,0.995,0.9936,0.18192,0.14494,0.77388,7.47878e-05,7.47878e-05,7.47878e-05
897,9983.77,0.31765,0.24745,0.82073,0.99893,1,0.995,0.99293,0.1801,0.14421,0.77369,7.36301e-05,7.36301e-05,7.36301e-05
898,9994.88,0.33566,0.25605,0.83655,0.99887,1,0.995,0.99351,0.1787,0.14368,0.77349,7.24723e-05,7.24723e-05,7.24723e-05
899,10006.1,0.35684,0.26798,0.83914,0.99882,1,0.995,0.99406,0.1801,0.1439,0.77351,7.13145e-05,7.13145e-05,7.13145e-05
900,10017.2,0.34043,0.27069,0.83243,0.99879,1,0.995,0.99398,0.18,0.14452,0.77342,7.01567e-05,7.01567e-05,7.01567e-05
901,10028.4,0.34683,0.26814,0.83622,0.99875,1,0.995,0.99455,0.18004,0.14443,0.77334,6.89989e-05,6.89989e-05,6.89989e-05
902,10039.5,0.33347,0.26041,0.83575,0.99872,1,0.995,0.9937,0.17833,0.14349,0.77319,6.78412e-05,6.78412e-05,6.78412e-05
903,10050.6,0.33683,0.26317,0.83391,0.99871,1,0.995,0.99346,0.17954,0.14477,0.77324,6.66834e-05,6.66834e-05,6.66834e-05
904,10061.8,0.34888,0.26274,0.83954,0.99873,1,0.995,0.99294,0.18012,0.14356,0.77325,6.55256e-05,6.55256e-05,6.55256e-05
905,10072.9,0.35463,0.27163,0.82861,0.99873,1,0.995,0.99347,0.18152,0.14436,0.77329,6.43678e-05,6.43678e-05,6.43678e-05
906,10084,0.33421,0.2482,0.83535,0.99872,1,0.995,0.99409,0.18083,0.14378,0.7734,6.32101e-05,6.32101e-05,6.32101e-05
907,10095.1,0.32206,0.25492,0.82272,0.99871,1,0.995,0.99387,0.18049,0.14295,0.77351,6.20523e-05,6.20523e-05,6.20523e-05
908,10106.3,0.34036,0.26296,0.83063,0.99865,1,0.995,0.99354,0.17952,0.14283,0.77357,6.08945e-05,6.08945e-05,6.08945e-05
909,10117.4,0.34138,0.2617,0.83709,0.99861,1,0.995,0.99356,0.17928,0.14207,0.77354,5.97367e-05,5.97367e-05,5.97367e-05
910,10128.5,0.32311,0.25357,0.82713,0.9986,1,0.995,0.99373,0.17977,0.14357,0.7735,5.85789e-05,5.85789e-05,5.85789e-05
911,10139.6,0.33375,0.25954,0.82972,0.99862,1,0.995,0.99358,0.17958,0.14345,0.77355,5.74212e-05,5.74212e-05,5.74212e-05
912,10150.8,0.332,0.2604,0.8291,0.99865,1,0.995,0.99347,0.17935,0.14291,0.77366,5.62634e-05,5.62634e-05,5.62634e-05
913,10162,0.34118,0.26624,0.82775,0.9987,1,0.995,0.99314,0.17863,0.14303,0.77359,5.51056e-05,5.51056e-05,5.51056e-05
914,10173.2,0.33351,0.24906,0.83078,0.99875,1,0.995,0.99406,0.17858,0.14331,0.77354,5.39478e-05,5.39478e-05,5.39478e-05
915,10184.4,0.32654,0.25322,0.82396,0.99884,1,0.995,0.99377,0.17965,0.14394,0.7735,5.279e-05,5.279e-05,5.279e-05
916,10195.3,0.33086,0.25051,0.82913,0.99884,1,0.995,0.99294,0.18015,0.14274,0.77361,5.16323e-05,5.16323e-05,5.16323e-05
917,10206.2,0.34042,0.26224,0.8366,0.99881,1,0.995,0.99221,0.17947,0.14337,0.7734,5.04745e-05,5.04745e-05,5.04745e-05
918,10217.1,0.31867,0.25191,0.82431,0.99875,1,0.995,0.99254,0.1785,0.1437,0.77329,4.93167e-05,4.93167e-05,4.93167e-05
919,10228.1,0.33466,0.25383,0.83207,0.99873,1,0.995,0.99253,0.1793,0.14361,0.77324,4.81589e-05,4.81589e-05,4.81589e-05
920,10239,0.33246,0.25788,0.83912,0.99875,1,0.995,0.99229,0.18006,0.14353,0.77333,4.70011e-05,4.70011e-05,4.70011e-05
921,10249.9,0.32746,0.26276,0.83429,0.99874,1,0.995,0.99231,0.17984,0.14309,0.7735,4.58434e-05,4.58434e-05,4.58434e-05
922,10260.8,0.32506,0.2506,0.82573,0.99873,1,0.995,0.99206,0.18004,0.14294,0.77347,4.46856e-05,4.46856e-05,4.46856e-05
923,10271.8,0.32397,0.26,0.83009,0.99871,1,0.995,0.99266,0.17981,0.14257,0.77339,4.35278e-05,4.35278e-05,4.35278e-05
924,10282.7,0.31018,0.24469,0.82447,0.99865,1,0.995,0.99291,0.17771,0.14256,0.77316,4.237e-05,4.237e-05,4.237e-05
925,10293.6,0.32446,0.25489,0.82191,0.99866,1,0.995,0.99322,0.17822,0.1425,0.77317,4.12123e-05,4.12123e-05,4.12123e-05
926,10304.5,0.35425,0.25959,0.84295,0.99871,1,0.995,0.99298,0.17861,0.14247,0.77321,4.00545e-05,4.00545e-05,4.00545e-05
927,10315.5,0.32637,0.24853,0.83058,0.99875,1,0.995,0.99328,0.17967,0.143,0.7733,3.88967e-05,3.88967e-05,3.88967e-05
928,10326.4,0.32371,0.24946,0.82181,0.99879,1,0.995,0.99329,0.18043,0.14264,0.77339,3.77389e-05,3.77389e-05,3.77389e-05
929,10337.2,0.33454,0.2527,0.82367,0.99881,1,0.995,0.99394,0.18095,0.14345,0.77342,3.65811e-05,3.65811e-05,3.65811e-05
930,10348.1,0.31789,0.23966,0.82451,0.99883,1,0.995,0.99339,0.18074,0.1435,0.77354,3.54234e-05,3.54234e-05,3.54234e-05
931,10359,0.33526,0.25045,0.83021,0.99882,1,0.995,0.99364,0.17928,0.14261,0.77329,3.42656e-05,3.42656e-05,3.42656e-05
932,10370,0.32014,0.24744,0.82186,0.9988,1,0.995,0.99312,0.17826,0.14184,0.77323,3.31078e-05,3.31078e-05,3.31078e-05
933,10380.8,0.32827,0.26227,0.82658,0.99878,1,0.995,0.99333,0.17859,0.14182,0.77329,3.195e-05,3.195e-05,3.195e-05
934,10391.7,0.31514,0.25005,0.8261,0.99879,1,0.995,0.99206,0.17932,0.14299,0.77344,3.07922e-05,3.07922e-05,3.07922e-05
935,10402.6,0.32865,0.25404,0.8322,0.99876,1,0.995,0.9928,0.17903,0.14278,0.77323,2.96345e-05,2.96345e-05,2.96345e-05
936,10413.6,0.34721,0.26271,0.84796,0.99876,1,0.995,0.99259,0.17964,0.14257,0.77316,2.84767e-05,2.84767e-05,2.84767e-05
